결제일시,판매위치,상품명,결제방식,비고,판매수량,결제금액,고객
2021-12-01 19:55,선불기1,라면,신용카드,결제완료,1,"4,000",customer667032
2021-12-01 19:42,선불기1,카페모카(ICE),신용카드,결제완료,1,"5,000",customer911637
2021-12-01 19:42,선불기1,레몬에이드,신용카드,결제완료,1,"4,500",customer911637
2021-12-01 19:02,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer307650
2021-12-01 19:02,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer307650
2021-12-01 19:02,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer307650
2021-12-01 18:45,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer453527
2021-12-01 17:11,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer930869
2021-12-01 16:44,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer859632
2021-12-01 16:44,선불기1,쿠키(마카다미아),신용카드,결제완료,1,"1,500",customer859632
2021-12-01 16:44,선불기1,쿠키(오트밀),신용카드,결제완료,1,"1,500",customer859632
2021-12-01 16:44,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer859632
2021-12-01 16:44,선불기1,자몽차(ICE),신용카드,결제완료,1,"4,000",customer859632
2021-12-01 13:16,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer980286
2021-12-01 13:16,선불기1,치즈추가,신용카드,결제완료,1,500,customer980286
2021-12-01 13:14,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer980286
2021-12-01 13:14,선불기1,라면,신용카드,결제완료,1,"4,000",customer980286
2021-12-01 13:14,선불기1,계란추가,신용카드,결제완료,1,500,customer980286
2021-12-01 13:16,선불기1,아이스티,현금,결제완료,1,"3,500",customer980286
2021-12-01 12:48,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer858513
2021-12-01 12:36,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer267695
2021-12-01 12:36,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer267695
2021-12-01 12:37,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer859632
2021-12-01 12:37,선불기1,라면,신용카드,결제완료,1,"4,000",customer859632
2021-12-01 12:26,선불기1,라면,신용카드,결제완료,1,"4,000",customer914177
2021-12-01 12:26,선불기1,라면,신용카드,결제완료,1,"4,000",customer914177
2021-12-01 12:26,선불기1,라면,신용카드,결제완료,1,"4,000",customer914177
2021-12-01 12:26,선불기1,계란추가,신용카드,결제완료,1,500,customer914177
2021-12-01 12:26,선불기1,계란추가,신용카드,결제완료,1,500,customer914177
2021-12-01 12:26,선불기1,계란추가,신용카드,결제완료,1,500,customer914177
2021-12-01 10:36,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer240843
2021-12-01 10:25,선불기1,라면,신용카드,결제완료,1,"4,000",customer977070
2021-12-01 10:25,선불기1,초코라떼(HOT),신용카드,결제완료,1,"4,500",customer977070
2021-12-01 00:33,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer496146
2021-12-01 00:38,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer200285
2021-12-01 00:19,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer842068
2021-12-01 00:20,선불기1,치즈케이크,신용카드,결제완료,1,"4,000",customer849770
2021-12-01 00:20,선불기1,미니마카롱(3개),신용카드,결제완료,1,"2,000",customer849770
2021-12-01 00:19,선불기1,라면,신용카드,결제완료,1,"4,000",customer771594
2021-12-01 00:19,선불기1,치즈추가,신용카드,결제완료,1,500,customer771594
2021-11-30 23:02,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer575044
2021-11-30 22:51,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer200285
2021-11-30 22:51,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer565461
2021-11-30 22:51,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer565461
2021-11-30 22:16,선불기1,라면,신용카드,결제완료,1,"4,000",customer390928
2021-11-30 22:16,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer390928
2021-11-30 22:16,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer390928
2021-11-30 22:00,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer424920
2021-11-30 21:54,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer344936
2021-11-30 21:34,선불기1,블루베리머핀,신용카드,결제완료,1,"3,500",customer515185
2021-11-30 21:17,선불기1,유자차(ICE),현금,결제완료,1,"4,000",customer216782
2021-11-30 19:48,선불기1,플레인요거트스무디,신용카드,결제완료,1,"5,500",customer914635
2021-11-30 19:42,선불기1,라면,신용카드,결제완료,1,"4,000",customer496146
2021-11-30 19:42,선불기1,치즈추가,신용카드,결제완료,1,500,customer496146
2021-11-30 19:42,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer496146
2021-11-30 18:25,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer542500
2021-11-30 18:25,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer542500
2021-11-30 18:25,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer542500
2021-11-30 18:25,선불기1,아메리카노(ICE),신용카드,결제완료,1,"4,000",customer542500
2021-11-30 18:25,선불기1,아이스티,신용카드,결제완료,1,"3,500",customer542500
2021-11-30 18:19,카운터,샷추가,현금,결제완료,1,500,
2021-11-30 18:02,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer410337
2021-11-30 18:02,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer410337
2021-11-30 16:24,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer424920
2021-11-30 16:24,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer424920
2021-11-30 12:51,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer859632
2021-11-30 12:51,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer859632
2021-11-30 12:51,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer859632
2021-11-30 12:51,선불기1,계란추가,신용카드,결제완료,1,500,customer859632
2021-11-30 12:51,선불기1,계란추가,신용카드,결제완료,1,500,customer859632
2021-11-30 10:09,선불기1,라면,신용카드,결제완료,1,"4,000",customer234895
2021-11-30 10:09,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer234895
2021-11-30 00:14,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer849770
2021-11-30 00:04,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer917200
2021-11-29 23:09,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer986393
2021-11-29 23:09,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer752120
2021-11-29 23:08,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer913196
2021-11-29 22:55,선불기1,초코쉐이크,신용카드,결제완료,1,"5,500",customer852127
2021-11-29 22:45,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer491348
2021-11-29 22:45,선불기1,라면,신용카드,결제완료,1,"4,000",customer491348
2021-11-29 22:42,선불기1,라면,신용카드,결제완료,1,"4,000",customer634617
2021-11-29 22:32,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer865766
2021-11-29 22:32,선불기1,쿠키(마카다미아),신용카드,결제완료,1,"1,500",customer865766
2021-11-29 22:32,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer865766
2021-11-29 22:28,선불기1,라면,신용카드,결제완료,1,"4,000",customer852127
2021-11-29 22:28,선불기1,라면,신용카드,결제완료,1,"4,000",customer852127
2021-11-29 22:28,선불기1,계란추가,신용카드,결제완료,1,500,customer852127
2021-11-29 22:11,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer234968
2021-11-29 20:45,선불기1,레몬차(HOT),신용카드,결제완료,1,"4,000",customer667032
2021-11-29 20:45,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer667032
2021-11-29 20:08,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer561557
2021-11-29 19:27,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer712642
2021-11-29 19:20,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer975556
2021-11-29 19:20,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer975556
2021-11-29 19:20,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer975556
2021-11-29 19:20,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer975556
2021-11-29 16:05,카운터,낙지볶음밥,신용카드,결제완료,1,"5,500",customer581973
2021-11-29 14:10,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer918565
2021-11-29 14:10,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer918565
2021-11-29 13:29,선불기1,라면,신용카드,결제완료,1,"4,000",customer667032
2021-11-29 13:29,선불기1,계란추가,신용카드,결제완료,1,500,customer667032
2021-11-29 12:28,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer412153
2021-11-29 12:28,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer412153
2021-11-29 12:10,선불기1,아메리카노(HOT),신용카드,결제완료,1,"3,500",customer240843
2021-11-29 11:59,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer845723
2021-11-29 10:38,카운터,라면,신용카드,결제완료,1,"1,500",customer996443
2021-11-29 10:38,카운터,고구마라떼(ICE),신용카드,결제완료,1,"4,500",customer996443
2021-11-29 00:01,선불기1,라면,신용카드,결제완료,1,"4,000",customer967050
2021-11-28 23:49,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer509559
2021-11-28 23:16,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer952777
2021-11-28 23:16,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer952777
2021-11-28 22:38,선불기1,라면,신용카드,결제완료,1,"4,000",customer560832
2021-11-28 22:38,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer560832
2021-11-28 22:26,선불기1,라면,신용카드,결제완료,1,"4,000",customer898612
2021-11-28 22:26,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer898612
2021-11-28 22:26,선불기1,계란추가,신용카드,결제완료,1,500,customer898612
2021-11-28 22:26,선불기1,계란추가,신용카드,결제완료,1,500,customer898612
2021-11-28 22:01,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer488130
2021-11-28 21:51,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer467021
2021-11-28 21:49,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer308941
2021-11-28 21:42,선불기1,아이스티,신용카드,결제완료,1,"3,500",customer561168
2021-11-28 21:42,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer561168
2021-11-28 20:56,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer488130
2021-11-28 20:57,선불기1,아이스티,신용카드,결제완료,1,"3,500",customer518484
2021-11-28 20:55,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer852776
2021-11-28 20:25,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer622319
2021-11-28 20:20,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer433316
2021-11-28 20:13,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer849253
2021-11-28 19:02,선불기1,불닭볶음면,신용카드,결제완료,1,"4,500",customer772810
2021-11-28 19:02,선불기1,계란추가,신용카드,결제완료,1,500,customer772810
2021-11-28 19:02,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer772810
2021-11-28 18:13,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer406257
2021-11-28 17:44,선불기1,라면,신용카드,결제완료,1,"4,000",customer561168
2021-11-28 17:44,선불기1,치즈추가,신용카드,결제완료,1,500,customer561168
2021-11-28 17:44,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer561168
2021-11-28 17:44,선불기1,계란추가,신용카드,결제완료,1,500,customer561168
2021-11-28 17:32,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer441389
2021-11-28 17:32,선불기1,치즈추가,신용카드,결제완료,1,500,customer441389
2021-11-28 17:33,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer839101
2021-11-28 17:33,선불기1,계란추가,신용카드,결제완료,1,500,customer839101
2021-11-28 17:25,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer522589
2021-11-28 17:04,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer622319
2021-11-28 17:04,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer622319
2021-11-28 17:01,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer503828
2021-11-28 17:01,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer503828
2021-11-28 16:09,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer908852
2021-11-28 15:51,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer908852
2021-11-28 14:57,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer728294
2021-11-28 14:57,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer728294
2021-11-28 14:14,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer948032
2021-11-28 14:14,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer948032
2021-11-28 14:14,선불기1,청귤차(HOT),신용카드,결제완료,1,"4,500",customer948032
2021-11-28 14:14,선불기1,카모마일(ICE),신용카드,결제완료,1,"4,000",customer948032
2021-11-28 14:15,선불기1,치즈감자튀김,신용카드,결제완료,1,"5,500",customer579089
2021-11-28 14:15,선불기1,청귤에이드,신용카드,결제완료,1,"5,000",customer579089
2021-11-28 14:01,선불기1,감자튀김,신용카드,결제완료,1,"4,500",customer908852
2021-11-28 11:57,선불기1,라면,신용카드,결제완료,1,"4,000",customer248066
2021-11-28 11:57,선불기1,새우볶음밥,신용카드,결제완료,1,"5,000",customer248066
2021-11-28 11:41,선불기1,치즈불고기볶음밥,신용카드,결제완료,1,"5,500",customer625018
2021-11-28 11:37,선불기1,라면,신용카드,결제완료,1,"4,000",customer537185
2021-11-28 11:18,선불기1,김치볶음밥,신용카드,결제완료,1,"5,000",customer537185
2021-11-27 23:37,선불기1,라면,신용카드,결제완료,1,"4,000",customer332328
2021-11-27 23:37,선불기1,라면,신용카드,결제완료,1,"4,000",customer332328
2021-11-27 23:37,선불기1,치즈추가,신용카드,결제완료,1,500,customer332328
2021-11-27 23:37,선불기1,계란추가,신용카드,결제완료,1,500,customer332328
2021-11-27 22:42,선불기1,짜장라면,신용카드,결제완료,1,"4,500",customer667032
2021-11-27 22:42,선불기1,계란추가,신용카드,결제완료,1,500,customer667032
2021-11-27 22:17,선불기1,만두라면,신용카드,결제완료,1,"5,000",customer452340
2021-11-27 19:57,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer406336
2021-11-27 19:57,선불기1,쿠키(초코칩),신용카드,결제완료,1,"1,500",customer406336
2021-11-27 19:52,선불기1,초코머핀,신용카드,결제완료,1,"3,500",customer922336
2021-11-27 17:15,선불기1,낙지볶음밥,신용카드,결제완료,1,"5,500",customer936891
